"Gene","SP1"
"ZNF185",-0.324094188
"ZNF187",-0.100292336
"ZNF189",0.042124622
"ZNF19",0.317732596
"ZNF192",0.248534377
"ZNF193",-0.044496524
"ZNF195",0.033891586
"ZNF197",0.147834196
"ZNF2",0.040150802
"ZNF20",0.490495938
"ZNF200",0.469804416
"ZNF202",0.005170667
"ZNF205",3.26497293
"ZNF206",-2.099178384
"ZNF207",0.632648684
"ZNF208",0.229897473
"ZNF211",0.166576045
"ZNF212",0.328520697
"ZNF213",0.507623177
"ZNF214",0.351961313
"ZNF215",-0.058403442
"ZNF217",0.346895311
"ZNF219",-1.331708326
"ZNF22",0.11472729
"ZNF221",0.912866633
"ZNF222",0.027378321
"ZNF223",0.397350824
"ZNF224",0.571275807
"ZNF225",0.314973844
"ZNF226",0.894446578
"ZNF227",0.056577006
"ZNF228",0.14814154
"ZNF229",-0.150439588
"ZNF23",0.209882022
"ZNF230",0.105260466
"ZNF232",-0.182405192
"ZNF233",0.174109651
"ZNF234",0.419799945
"ZNF235",0.22960156
"ZNF236",0.198722128
"ZNF238",-0.020826209
"ZNF239",0.052522236
"ZNF24",-0.025101967
"ZNF248",0.277758791
"ZNF25",0.293413231
"ZNF250",0.179970591
"ZNF251",0.403161738
"ZNF253",0.425466953
"ZNF254",0.504280739
"ZNF256",1.057915488
"ZNF257",-0.646758449
"ZNF26",0.018153856
"ZNF263",0.246374596
"ZNF264",0.116915747
"ZNF266",0.537653354
"ZNF267",-0.023501007
"ZNF268",2.647499345
"ZNF271",0.464482851
"ZNF273",-0.042964453
"ZNF274",0.170563064
"ZNF275",0.126478539
"ZNF276",0.683633643
"ZNF277P",-0.01103134
"ZNF28",0.087915917
"ZNF281",-0.070100303
"ZNF282",0.34155242
"ZNF283",0.320826631
"ZNF284",0.130056526
"ZNF286",0.012736337
"ZNF287",0.150611535
"ZNF289",0.161664776
"ZNF292",0.330057566
"ZNF295",-0.25258055
"ZNF3",0.081146196
"ZNF30",-0.178249511
"ZNF300",-0.058577644
"ZNF302",0.16455299
"ZNF304",0.002328227
"ZNF306",0.175310891
"ZNF307",-0.286195676
"ZNF31",0.266865897
"ZNF311",0.030272571
"ZNF317",0.143564926
"ZNF318",-0.308616079
"ZNF319",0.213908439
"ZNF32",-0.059231527
"ZNF320",0.055856081
"ZNF322B",0.064735577
"ZNF323",-0.077006073
"ZNF324",0.464427629
"ZNF326",0.281242172
"ZNF329",0.083255237
"ZNF331",1.214048593
"ZNF333",0.073809496
"ZNF334",0.14600028
"ZNF335",0.187250982
"ZNF337",0.658358596
"ZNF33A",-0.016997285
"ZNF33B",0.095759434
"ZNF34",0.145281319
"ZNF341",0.198050895
"ZNF342",0.152232131
"ZNF343",-0.108463093
"ZNF345",0.490376486
"ZNF347",0.190415641
"ZNF35",0.276575187
"ZNF350",0.646218101
"ZNF354A",-0.122552253
"ZNF354B",-0.035438785
"ZNF354C",0.292049021
"ZNF358",-0.135186967
"ZNF365",0.466588956
"ZNF366",0.237149942
"ZNF367",0.139010558
"ZNF37A",-0.079468113
"ZNF382",0.337624242
"ZNF383",0.032358102
"ZNF384",0.188565849
"ZNF385",-0.749036386
"ZNF394",1.422959088
"ZNF395",0.372318882
"ZNF396",0.674643839
"ZNF397",0.122032801
"ZNF398",0.214237094
"ZNF404",0.283069776
"ZNF407",0.064947259
"ZNF408",0.024552357
"ZNF41",0.036403084
"ZNF410",-0.022303894
"ZNF414",-7.367454141
"ZNF415",-0.159284664
"ZNF416",0.72259011
"ZNF417",0.142719997
"ZNF418",0.007740572
"ZNF419",0.418764971
"ZNF420",-0.026265883
"ZNF423",0.357750675
"ZNF425",-0.056186445
"ZNF426",0.795718915
"ZNF429",0.551261114
"ZNF43",0.230660718
"ZNF430",0.066412639
"ZNF431",0.265419856
"ZNF432",-0.111283373
"ZNF433",0.888897399
"ZNF434",-0.216119803
"ZNF435",0.225501991
"ZNF436",-0.161217957
"ZNF438",0.55276827
"ZNF439",0.166433239
"ZNF44",0.386705593
"ZNF440",0.454265331
"ZNF441",-0.147652869
"ZNF442",0.183119599
"ZNF444",-0.219569508
"ZNF445",0.021842863
"ZNF446",2.173738674
"ZNF447",-1.145893997
"ZNF449",0.248371627
"ZNF45",0.243708086
"ZNF451",0.587242014
"ZNF452",-0.025080873
"ZNF454",0.487033458
"ZNF461",0.174846342
"ZNF462",-1.975257866
"ZNF467",-0.102792457
"ZNF468",0.050642344
"ZNF469",-0.055756133
"ZNF471",0.270942794
"ZNF473",0.364072935
"ZNF479",0.081262947
"ZNF480",-0.482670202
"ZNF483",-0.147424211
"ZNF484",0.011103085
"ZNF485",-0.046306659
"ZNF486",0.226084198
"ZNF488",0.295998259
"ZNF490",-0.132823553
"ZNF491",0.171099664
"ZNF493",0.381407447
"ZNF496",0.100911428
"ZNF498",0.003624311
"ZNF500",0.42297815
"ZNF501",1.772529486
"ZNF502",0.651328286
"ZNF503",0.404222863
"ZNF506",0.330338457
"ZNF507",0.175542542
"ZNF508",0.596082327
"ZNF509",-0.027653653
"ZNF510",0.211970596
"ZNF511",-0.392859702
"ZNF512",-0.054232868
"ZNF513",0.400630847
"ZNF514",0.243462631
"ZNF516",-0.022506803
"ZNF517",0.04333247
"ZNF518",0.211754167
"ZNF519",0.340163776
"ZNF521",0.261688889
"ZNF524",-2.949162318
"ZNF525",0.062564566
"ZNF526",1.422626882
"ZNF527",0.176353766
"ZNF528",0.454564885
"ZNF529",0.018280741
"ZNF530",0.211734728
"ZNF532",-0.00358361
"ZNF536",0.00761699
"ZNF540",0.168668261
"ZNF542",-0.038413907
"ZNF543",-0.04745148
"ZNF544",-0.949137375
"ZNF545",0.114809659
"ZNF546",0.189795624
"ZNF547",0.202493952
"ZNF548",0.044711496
"ZNF549",0.148333604
"ZNF551",0.069457187
"ZNF552",0.190758451
"ZNF553",1.355730184
"ZNF554",0.167313039
"ZNF555",0.227490699
"ZNF556",0.452320007
"ZNF557",-0.172365699
"ZNF558",0.20755086
"ZNF559",0.500640513
"ZNF560",0.141822636
"ZNF561",0.050239912
"ZNF562",0.411998963
"ZNF563",0.352891267
"ZNF564",0.170314773
"ZNF565",0.413845668
"ZNF566",-0.081342273
"ZNF567",0.259766336
"ZNF568",0.287203542
"ZNF569",-0.054289787
"ZNF57",0.339637087
"ZNF570",-0.02326514
"ZNF571",0.193945955
"ZNF572",0.296801326
"ZNF573",0.599823522
"ZNF574",0.114972677
"ZNF575",0.213922574
"ZNF576",-0.025782657
"ZNF577",0.310945881
"ZNF578",-0.028967301
"ZNF579",-0.528368872
"ZNF580",-0.146735474
"ZNF581",0.372574304
"ZNF582",0.158636471
"ZNF583",0.14736483
"ZNF584",0.118742053
"ZNF585A",0.529617591
"ZNF585B",0.453548905
"ZNF586",0.072329205
"ZNF587",0.444457552
"ZNF588",0.290656353
"ZNF589",-0.033044005
"ZNF592",-2.98189643
"ZNF593",0.275342552
"ZNF594",0.174097786
"ZNF595",-0.051338685
"ZNF596",0.203017405
"ZNF597",0.134050442
"ZNF599",0.146613543
"ZNF600",-0.155985386
"ZNF606",0.053248057
"ZNF607",0.314183141
"ZNF610",0.743384656
"ZNF613",-0.052976436
"ZNF614",0.211558797
"ZNF615",-0.040564084
"ZNF616",0.011961005
"ZNF618",0.069605419
"ZNF620",0.120797393
"ZNF621",0.379387109
"ZNF623",0.140346785
"ZNF624",0.382293551
"ZNF625",0.284991879
"ZNF626",0.685724584
"ZNF627",0.119187868
"ZNF628",0.705556366
"ZNF629",0.168453649
"ZNF630",0.13368231
"ZNF639",-1.092291683
"ZNF641",-0.140680113
"ZNF642",0.058066206
"ZNF643",0.069354635
"ZNF644",0.269062823
"ZNF646",0.137296184
"ZNF649",0.139835391
"ZNF652",-0.418461759
"ZNF653",0.188284527
"ZNF654",0.225036717
"ZNF655",0.336199505
"ZNF658B",0.919106935
"ZNF659",-0.061347738
"ZNF660",0.748261366
"ZNF664",0.118813192
"ZNF665",0.199216189
"ZNF667",0.440330436
"ZNF668",0.864154759
"ZNF669",0.091629915
"ZNF670",-0.032449465
"ZNF671",0.105668812
"ZNF672",1.116154776
"ZNF673",-0.057367682
"ZNF674",0.497541388
"ZNF675",0.604613731
"ZNF676",0.535983146
"ZNF678",0.136053811
"ZNF680",3.125668859
"ZNF681",0.866838274
"ZNF682",0.900267715
"ZNF683",0.253223076
"ZNF684",-0.232843067
"ZNF687",0.473255886
"ZNF688",2.014681753
"ZNF689",-0.039302237
"ZNF69",0.808350943
"ZNF690",0.183228225
"ZNF692",-1.651353957
"ZNF694",0.093779356
"ZNF695",0.198523638
"ZNF696",0.272079328
"ZNF697",-0.488203323
"ZNF7",0.136010482
"ZNF70",0.228282721
"ZNF700",0.445574092
"ZNF701",0.014888182
"ZNF702",0.253960923
"ZNF703",0.371612767
"ZNF707",0.757542296
"ZNF708",0.781106275
"ZNF709",0.678402516
"ZNF71",0.332506883
"ZNF710",1.315122811
"ZNF711",0.741912387
"ZNF714",0.385960306
"ZNF718",0.162428313
"ZNF720",-0.000209093
"ZNF721",-1.653520455
"ZNF738",0.374092692
"ZNF74",0.122530025
"ZNF740",0.474071436
"ZNF746",-0.41593725
"ZNF747",0.294383223
"ZNF75",0.027911433
"ZNF750",1.725108457
"ZNF75A",0.131487239
"ZNF76",0.60650385
"ZNF761",0.004213813
"ZNF764",-0.193183284
"ZNF765",-0.013157159
"ZNF766",0.368019
"ZNF768",0.073006683
"ZNF77",0.576586393
"ZNF770",0.165444183
"ZNF771",0.177561392
"ZNF772",0.138377502
"ZNF773",0.3672422
"ZNF775",0.507811059
"ZNF776",-0.110030212
"ZNF777",-1.906338831
"ZNF778",0.197157245
"ZNF780A",0.037974245
"ZNF780B",0.158578268
"ZNF781",0.432052251
"ZNF784",3.07735882
"ZNF785",-0.088998952
"ZNF786",0.202357102
"ZNF787",0.113297566
"ZNF788",0.002568532
"ZNF79",0.485383874
"ZNF790",0.333329338
"ZNF791",0.378149962
"ZNF792",-0.180934956
"ZNF799",0.123682078
"ZNF8",0.026121035
"ZNF80",0.036921694
"ZNF800",0.338598226
"ZNF808",-0.052805028
"ZNF81",0.039789147
"ZNF83",0.17521902
"ZNF84",0.275867022
"ZNF85",0.442484431
"ZNF91",0.544589127
"ZNF92",-0.007240272
"ZNF93",0.305258941
"ZNF96",-0.293361513
"ZNF99",0.118482104
"ZNHIT3",-0.00564192
"ZNRD1",-0.102453009
"ZP4",-0.426368316
"ZPLD1",0.49901687
"ZRANB2",0.228064663
"ZRANB3",0.44242134
"ZSCAN1",-0.093725402
"ZSCAN2",0.012780495
"ZSCAN21",0.056179663
"ZSCAN22",0.291242351
"ZSCAN4",0.082264089
"ZSCAN5",0.393424775
"ZSWIM6",0.611585887
"ZW10",-0.243055847
"ZWILCH",0.985808494
"ZWINT",0.787839079
"ZXDA",0.278018512
"ZXDC",-0.011497287
"ZYX",-2.685673849
"ZZZ3",-0.372596172
